order_id,customer_id,order_date,payment_order_id,quantity,online_retail_seller,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,payment_amount,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,delivery_fee
eb50a9587e6,4f7bb6bbf72,12/12/2021,69341700,3,Betsy,14,51,5,1,2020,798.41,136,196,28,0.52,DEBIT,PAID,1659,B,San Jose,68.41
eb6b4084372,6d4cbfb3503,19/12/2021,69341701,1,Amazon,14,51,5,1,2020,296.98,208,208,17,1.69,CREDIT,PAID,3236,C,Boston,16.98
eb6be1dfb81,178198048a5,21/12/2021,69341883,1,Betsy,14,51,5,1,2020,319.8,90,152,93,2.84,ONLINE,PAID,1681,B,San Jose,44.8
eb766561eae,08488ed88d6,12/12/2021,69341964,1,Amazon,14,52,5,1,2020,275.76,142,271,275,0.46,ONLINE,PAID,6783,D,New York,17.76
eb8b54cdfd5,4487f53fb28,23/11/2021,69341969,1,Amazon,14,52,5,1,2020,268.67,120,80,198,0,VOUCHER,PAID,1936,B,San Jose,51.67
eb9ea398ae1,f2f08224d58,24/11/2021,69342064,1,Betsy,14,52,5,1,2020,238.91,38,157,194,0.88,ONLINE,PAID,2099,A,Birmingham,10.91
eba9995b64f,0d0fe661c84,12/12/2021,69342076,1,Amazon,14,52,5,1,2020,277.16,150,185,295,0.97,ONLINE,PAID,1354,B,San Jose,35.16
ebb50e272ec,f433032c6a3,4/12/2021,69342089,1,Amazon,14,52,5,1,2020,194.58,105,47,271,2.57,ONLINE,PAID,1074,C,Boston,45.58
ebb6991bc1b,e5f1793debc,30/11/2021,69342118,1,Betsy,14,52,5,1,2020,286.6,34,252,267,0.9,ONLINE,PAID,1403,B,San Jose,56.6
ebb948f4f72,197326aab8e,9/12/2021,69342134,1,Amazon,14,52,5,1,2020,294.73,289,260,70,0,VOUCHER,PAID,2173,D,New York,45.73
ebbb74f85b7,8844539522d,12/12/2021,69342153,1,Betsy,14,52,5,1,2020,220.32,295,239,213,0.34,ONLINE,PAID,1399,B,San Jose,14.32
ebbcd5699c5,f5e1930b990,25/12/2021,69342167,1,Amazon,14,52,5,1,2020,236.17,13,126,60,1.85,ONLINE,PAID,4839,A,Birmingham,54.17
ebbf42e0624,1ede261bdf4,16/11/2021,69342201,1,Amazon,14,53,5,1,2020,252.09,38,222,97,0.75,ONLINE,PAID,1420,B,San Jose,37.09
ebe189b922e,c9d17910c48,17/12/2021,69342427,1,Amazon,14,53,5,1,2020,165.85,141,276,81,0.56,CREDIT,PAID,3007,C,Boston,12.85
ebe380d7237,8b0825fd102,13/11/2021,69342428,1,Amazon,14,53,5,1,2020,285.56,31,230,146,0.52,ONLINE,PAID,3275,B,San Jose,17.56
ebe8b0a9c88,8c7ab54a71e,14/11/2021,69342501,1,Betsy,14,54,5,1,2020,275.57,248,12,108,0.77,ONLINE,PAID,4018,D,New York,11.57
ebe990fa670,f1cd73d3bf8,9/12/2021,69342568,1,Amazon,14,54,5,1,2020,341.88,131,75,292,2.18,ONLINE,PAID,1282,B,San Jose,52.88
ebec9e75d2d,02cf3fa0ca2,6/11/2021,69342611,1,Betsy,14,54,5,1,2020,265.44,189,242,205,1.79,ONLINE,PAID,3818,A,Birmingham,26.44
ebf9b09f1fd,e3907637afe,6/12/2021,69342736,1,Betsy,14,54,5,1,2020,275.92,263,106,249,0.93,ONLINE,PAID,2885,B,San Jose,51.92
ec0212154e9,0da4dc974d2,5/11/2021,69342912,1,Betsy,14,55,5,1,2020,230.56,206,212,39,1.9,ONLINE,PAID,3501,C,Boston,55.56
ec02c669925,8f87f9d6501,12/12/2021,69342961,1,Betsy,14,55,5,1,2020,340.38,35,18,190,2.66,ONLINE,PAID,1270,B,San Jose,38.38
ec0a5defcee,1f8ec75dffb,26/12/2021,69343045,1,Betsy,14,55,5,1,2020,220.12,51,241,153,4.02,ONLINE,PAID,3123,D,New York,41.12
ec0adf24737,08b8ba5aa3c,23/12/2021,69343112,1,Amazon,14,55,5,1,2020,260.89,181,292,45,0.48,CREDIT,PAID,2896,B,San Jose,14.89
ec1c06cd28b,e71496754d4,9/11/2021,69343114,1,Betsy,14,55,5,1,2020,308.98,98,210,198,0.75,DEBIT,PAID,3698,A,Birmingham,52.98
ec2ac2a94a0,d8cbccda302,6/1/2022,69343121,1,Amazon,14,56,5,1,2020,245.17,182,273,138,6.81,ONLINE,PAID,1855,B,San Jose,18.17
ec2c667e869,2dd90c54ce5,7/1/2022,69343189,1,Amazon,14,56,5,1,2020,333.72,235,225,87,3.53,ONLINE,PAID,2587,C,Boston,59.72
ec2cf4e8812,cc24e611d5a,8/1/2022,69343261,1,Amazon,14,56,5,1,2020,217,189,91,18,0.69,ONLINE,PAID,1705,B,San Jose,19
ec2ea0a6b47,bdbe0d15f43,9/1/2022,69343428,1,Amazon,14,56,5,1,2020,322.5,229,243,277,0,VOUCHER,PAID,2154,D,New York,57.5
ec32efffc22,09ad650b7b8,10/1/2022,69343624,1,Amazon,14,57,5,1,2020,262.52,31,228,90,1,ONLINE,PAID,1573,B,San Jose,29.52
ec38f266a0e,26eb73c25cb,22/12/2021,69343703,3,Betsy,14,57,5,1,2020,564.02,34,203,196,0.45,ONLINE,PAID,1614,A,Birmingham,92.02
ec50764c43f,8481b33da06,28/11/2021,69343729,1,Betsy,14,57,5,1,2020,233.76,119,130,16,0,VOUCHER,PAID,1765,B,San Jose,36.76
ec57d898c10,ba5ca621954,13/12/2021,69343739,1,Amazon,14,57,5,1,2020,321.73,202,68,131,0.98,ONLINE,PAID,2321,C,Boston,21.73
ec5cd97478f,31b37fe4d92,3/1/2022,69343771,6,Betsy,14,57,5,1,2020,1137.52,97,295,42,1.9,ONLINE,PAID,3251,B,San Jose,56.52
ec6fac364a1,5d876cb9038,4/1/2022,69343842,1,Betsy,14,58,5,1,2020,199.01,185,282,79,0,MEAL_BENEFIT,PAID,2728,D,New York,10.01
ec76b674951,83e6b6db539,5/1/2022,69343932,1,Amazon,14,58,5,1,2020,181.44,100,266,13,0,VOUCHER,PAID,1036,B,San Jose,42.44
ec79b94f0a1,ec3ba877109,6/1/2022,69343945,1,Amazon,14,58,5,1,2020,266.87,147,300,35,0.37,ONLINE,PAID,1453,A,Birmingham,17.87
ec8559ee287,1f6408f2cea,7/1/2022,69343987,1,Betsy,14,58,5,1,2020,307.24,285,14,286,0,VOUCHER,PAID,3773,B,San Jose,49.24
ec8cf0c4d3d,3f4c18d485a,17/12/2021,69344057,10,Amazon,14,58,5,1,2020,2366.34,179,39,212,0.75,ONLINE,PAID,1965,C,Boston,193.34
ec8dcab8777,da7377b97cb,17/12/2021,69344084,1,Amazon,14,58,5,1,2020,213.32,130,247,143,0.5,ONLINE,PAID,5783,B,San Jose,49.32
ec91546d4cc,9372a35488d,19/11/2021,69344089,15,Amazon,14,58,5,1,2020,2803.44,50,157,59,4.01,ONLINE,PAID,5839,D,New York,222.44
ec91903bbd7,0885d5ea955,20/12/2021,69344420,3,Amazon,14,59,5,1,2020,723.46,39,18,285,0.97,MONEY,PAID,1494,B,San Jose,106.46
ec94ed7ed47,3459eab01f0,22/12/2021,69344431,1,Betsy,14,59,5,1,2020,289.23,159,87,113,2.77,ONLINE,PAID,1193,A,Birmingham,12.23
ec95f5de236,1d03a3693de,15/12/2021,69344486,1,Amazon,14,59,5,1,2020,184.72,81,76,28,0.74,CREDIT,PAID,2267,B,San Jose,19.72
ec96258cb84,9ffe25272a2,16/12/2021,69344604,1,Amazon,15,0,5,1,2020,216.77,104,241,154,0.61,ONLINE,PAID,3339,C,Boston,12.77
ec9d6c40ad0,b495229e014,15/12/2021,69344659,1,Betsy,15,0,5,1,2020,261.31,260,206,154,0.66,ONLINE,PAID,1832,B,San Jose,54.31
eca16c0e0b4,b0baf66a49b,20/12/2021,69344752,1,Betsy,15,1,5,1,2020,340.38,175,254,85,1.53,ONLINE,PAID,3861,D,New York,38.38
eca26ed4d70,b9921b64be4,28/11/2021,69344793,1,Amazon,15,1,5,1,2020,282.95,99,211,99,1.18,ONLINE,PAID,3528,B,San Jose,37.95
eca7624063f,6108789df75,13/1/2022,69345041,1,Amazon,15,2,5,1,2020,263.51,282,249,133,0.83,ONLINE,PAID,1396,A,Birmingham,50.51
ecaa572bf26,1bdd60f4df3,18/12/2021,69345042,1,Amazon,15,2,5,1,2020,168.47,224,219,108,2.42,CREDIT,PAID,3066,B,San Jose,12.47
ecad0e24b7a,83a2f3acccc,13/12/2021,69345044,1,Amazon,15,2,5,1,2020,232.96,237,59,259,0,VOUCHER_STORE,PAID,7107,C,Boston,14.96
ecb164afdc3,55806497d0f,15/12/2021,69345100,1,Betsy,15,2,5,1,2020,303.28,221,89,194,0.47,ONLINE,PAID,1517,B,San Jose,40.28
ecb2689f3af,18770dee89a,9/12/2021,69345226,6,Betsy,15,2,5,1,2020,1268.34,24,182,129,0.85,ONLINE,PAID,1714,D,New York,144.34
ecb39c9956f,61dcbac34d7,28/11/2021,69345458,3,Amazon,15,3,5,1,2020,921.43,144,153,91,0,MEAL_BENEFIT,PAID,2544,B,San Jose,94.43
ecc6c2d51b1,7e2712c55fa,31/12/2021,69345460,1,Amazon,15,3,5,1,2020,228.56,163,208,193,1.29,ONLINE,PAID,2405,A,Birmingham,46.56
eccdaa4a597,894d6da532b,30/11/2021,69345517,1,Amazon,15,3,5,1,2020,185.2,292,237,226,0.45,ONLINE,PAID,1933,B,San Jose,14.2
ecd03e6178f,2b927d4638a,6/11/2021,69345573,1,Amazon,15,3,5,1,2020,203.03,163,271,284,0,VOUCHER,PAID,3776,C,Boston,14.03
ecd8a5cfdff,173f182115b,23/12/2021,69345588,1,Betsy,15,3,5,1,2020,270.8,184,246,53,4.64,ONLINE,PAID,3813,B,San Jose,55.8
ecdad88fddf,801f47e3362,24/12/2021,69345630,1,Betsy,15,3,5,1,2020,224.53,160,70,193,0.31,ONLINE,PAID,1911,D,New York,19.53
ece4e356341,f4361334644,25/12/2021,69345730,1,Betsy,15,4,5,1,2020,202.69,160,180,177,0,VOUCHER,PAID,6864,B,San Jose,19.69
ece812ddbdb,3dcea044d0a,19/11/2021,69345787,1,Betsy,15,4,5,1,2020,234.25,182,300,172,3.56,ONLINE,PAID,3569,A,Birmingham,44.25
ecec3815151,76acb35704d,29/8/2021,69345830,1,Betsy,15,4,5,1,2020,296.07,106,132,56,4.84,ONLINE,PAID,2018,B,San Jose,41.07
ecf62dc0aa7,cc4618bc713,23/12/2021,69345870,1,Betsy,15,4,5,1,2020,292.22,52,132,33,0,MEAL_BENEFIT,PAID,1294,C,Boston,19.22
ecf9d8420af,3ebbc4ff91a,22/12/2021,69345872,1,Betsy,15,4,5,1,2020,319.29,20,287,85,1.67,ONLINE,PAID,2064,B,San Jose,56.29
ecfc1d4cfe7,3ca98c4b2ba,20/12/2021,69345932,1,Betsy,15,4,5,1,2020,219.07,297,144,209,1.24,DEBIT,PAID,2953,D,New York,19.07
ecfe817c951,53fa73c39a3,16/11/2021,69345933,1,Amazon,15,4,5,1,2020,190.86,64,273,185,1.05,ONLINE,PAID,2643,B,San Jose,18.86
ed0cefa2794,fb1181f77dd,9/1/2022,69346058,1,Betsy,15,5,5,1,2020,202.42,136,58,116,1.62,ONLINE,PAID,5478,A,Birmingham,50.42
ed12c5c4eb2,c223cde6f1f,8/1/2022,69346059,1,Amazon,15,5,5,1,2020,254.45,14,238,105,0.67,ONLINE,PAID,2153,B,San Jose,41.45
ed1452ff5e1,26525a4ee69,1/12/2021,69346087,1,Amazon,15,5,5,1,2020,260.45,179,160,254,2.8,ONLINE,PAID,2841,C,Boston,27.45
ed208a45969,d8c7b2ab88a,24/12/2021,69346114,1,Betsy,15,5,5,1,2020,230.82,241,81,72,0.52,DEBIT,PAID,1269,B,San Jose,52.82
ed21df7c678,9917fee0d5d,18/11/2021,69346137,1,Betsy,15,5,5,1,2020,324.72,217,27,178,3.69,ONLINE,PAID,2426,D,New York,10.72
ed31c5d62f2,50c48c2927f,23/11/2021,69346201,1,Amazon,15,5,5,1,2020,242.71,165,25,200,0.66,DEBIT,PAID,2628,B,San Jose,46.71
ed34020c170,3046d328ba2,25/11/2021,69346289,1,Amazon,15,5,5,1,2020,249.77,277,201,242,1.07,DEBIT,PAID,5401,A,Birmingham,43.77
ed48581b80c,30e300d0719,17/12/2021,69346541,1,Betsy,15,6,5,1,2020,191.19,17,141,198,3.45,ONLINE,PAID,1366,B,San Jose,16.19
ed489c045be,9a39de22690,2/11/2021,69346613,1,Amazon,15,6,5,1,2020,270.31,200,202,215,0,MEAL_BENEFIT,PAID,2955,C,Boston,58.31
ed4b25d4f31,99cf1e6fb0f,27/7/2021,69346730,3,Betsy,15,6,5,1,2020,760.18,230,30,127,3.04,ONLINE,PAID,1691,B,San Jose,40.18
ed4baa07074,fbebd898659,28/7/2021,69346734,3,Amazon,15,6,5,1,2020,952.37,106,51,10,1.24,ONLINE,PAID,2169,D,New York,62.37
ed514518af0,7787a009ab5,29/7/2021,69346783,1,Betsy,15,6,5,1,2020,250.73,192,166,256,0,VOUCHER,PAID,3018,B,San Jose,22.73
ed585851352,a7ecdc628a8,30/7/2021,69346784,3,Betsy,15,6,5,1,2020,710.76,16,11,78,0.97,DEBIT,PAID,1248,A,Birmingham,38.76
ed5e2779daf,5e48644d6d3,23/12/2021,69346785,1,Amazon,15,6,5,1,2020,299.47,285,99,270,1.92,ONLINE,PAID,10253,B,San Jose,41.47
ed5eeebcea6,19ab28eae2f,22/6/2021,69346884,1,Betsy,15,6,5,1,2020,278.65,89,90,277,0.71,CREDIT,PAID,1467,C,Boston,16.65
ed5f632a3aa,10faafebbb8,8/2/2022,69346885,1,Betsy,15,6,5,1,2020,207.32,69,160,290,0.15,STORE_DIRECT_PAYMENT,PAID,1178,B,San Jose,19.32
ed618512704,8e997f9c04d,20/12/2021,69347102,1,Amazon,15,6,5,1,2020,187.85,227,247,261,2.34,ONLINE,PAID,3153,D,New York,18.85
ed66b34b66f,99fe1d22305,28/11/2021,69347128,1,Betsy,15,6,5,1,2020,300.28,218,188,191,3.02,ONLINE,PAID,1429,B,San Jose,48.28
ed685d72605,da99c10ed0e,18/11/2021,69347133,1,Amazon,15,6,5,1,2020,256.16,288,274,289,2.95,ONLINE,PAID,1991,A,Birmingham,59.16
ed6fd670692,faf74a59ca5,13/12/2021,69347255,1,Betsy,15,7,5,1,2020,181,270,34,107,3.2,ONLINE,PAID,1526,B,San Jose,46
ed73f893b05,0029b484afa,9/12/2021,69347265,1,Amazon,15,7,5,1,2020,298.08,101,172,41,0.61,DEBIT,PAID,3940,C,Boston,49.08
ed7b5df5797,0f2e309f18b,15/12/2021,69347463,1,Betsy,15,7,5,1,2020,236.41,127,40,245,1.48,DEBIT,PAID,2620,B,San Jose,27.41
ed7bd6ccb1b,b2ab1a3bf95,16/12/2021,69347696,1,Amazon,15,8,5,1,2020,241.35,223,192,36,1.9,ONLINE,PAID,2703,D,New York,44.35
ed85a706c07,c234627284e,20/1/2022,69347699,1,Betsy,15,8,5,1,2020,198.46,18,95,168,0.42,ONLINE,PAID,3111,B,San Jose,19.46
ed92a670612,f4be5f761a5,21/12/2021,69347774,1,Amazon,15,8,5,1,2020,287.08,227,152,119,0,VOUCHER,PAID,3139,A,Birmingham,17.08
ed9d912ee8c,efbf8dfcc67,20/12/2021,69347781,1,Amazon,15,8,5,1,2020,214.01,210,296,75,0.72,ONLINE,PAID,1318,B,San Jose,19.01
ed9edde1379,f132ff5587c,26/12/2021,69347829,1,Betsy,15,8,5,1,2020,291.5,45,157,79,2.55,ONLINE,PAID,1043,C,Boston,14.5
eda405a4782,0c45eef6120,23/12/2021,69347875,1,Amazon,15,8,5,1,2020,184.44,57,289,178,0.35,DEBIT,PAID,1175,B,San Jose,44.44
eda910cc72a,f4c8d159ed8,4/11/2021,69347894,1,Amazon,15,8,5,1,2020,310.18,203,16,54,0,MEAL_BENEFIT,PAID,2277,D,New York,45.18
edaf8d572c5,dc55f9b55a1,30/12/2021,69347903,1,Amazon,15,8,5,1,2020,169.18,197,240,143,0,VOUCHER,PAID,5229,B,San Jose,54.18
edb666dcd3e,87ad42f2e54,26/12/2021,69347926,1,Betsy,15,8,5,1,2020,302.07,46,132,196,2.93,ONLINE,PAID,3318,A,Birmingham,59.07
edbc1aeb1b1,151fd4b16b1,4/12/2021,69347927,1,Betsy,15,8,5,1,2020,170.74,71,153,16,0.44,ONLINE,PAID,3413,B,San Jose,54.74
edbfe0e25ea,3ba288ebe7d,16/11/2021,69347990,1,Amazon,15,8,5,1,2020,198.42,146,201,37,0,VOUCHER,PAID,1525,C,Boston,12.42
edc5fc8f4b8,52760785e79,20/10/2021,69348037,1,Betsy,15,9,5,1,2020,278.37,237,125,258,2.57,CREDIT,PAID,2093,B,San Jose,24.37
edc8cf0219e,15dbcecf0aa,4/11/2021,69348095,1,Betsy,15,9,5,1,2020,281.93,149,173,200,0,MEAL_BENEFIT,PAID,1092,D,New York,17.93
edcacdf9342,e15388c1a3b,23/12/2021,69348154,3,Betsy,15,9,5,1,2020,618.38,123,275,291,2.21,ONLINE,PAID,1863,B,San Jose,35.38
edcb403b507,5771296a550,3/11/2021,69348236,3,Betsy,15,9,5,1,2020,723.75,63,270,105,1.7,ONLINE,PAID,3973,A,Birmingham,94.75
edcba44d653,bbd823f318a,24/8/2021,69348296,1,Betsy,15,10,5,1,2020,205.26,197,131,119,0,MEAL_BENEFIT,PAID,1594,B,San Jose,10.26
edda61ed010,ba1a5fd7041,12/8/2021,69348308,1,Amazon,15,10,5,1,2020,264.91,296,272,178,2.84,ONLINE,PAID,1113,C,Boston,23.91
eddb59a1069,3c45652fa91,7/8/2005,69348340,3,Betsy,15,10,5,1,2020,555.44,299,163,40,1.63,CREDIT_STORE,PAID,1317,B,San Jose,24.44
ede031f7587,58b438e77de,6/9/2021,69348373,1,Betsy,15,10,5,1,2020,287.72,101,233,245,0,STORE_DIRECT_PAYMENT,PAID,3181,D,New York,24.72
edeaf5cb8b1,fe35f8b61fa,17/7/2021,69348413,1,Betsy,15,10,5,1,2020,294.09,19,134,209,0.63,ONLINE,PAID,2141,B,San Jose,49.09
edee4bd4eb6,3ab355e95bd,30/12/2021,69348415,1,Betsy,15,10,5,1,2020,210.77,264,100,155,0.7,ONLINE,PAID,3562,A,Birmingham,19.77
edf38460701,083175addd2,30/12/2021,69348523,1,Betsy,15,10,5,1,2020,294.46,129,154,117,0,MEAL_BENEFIT,PAID,2062,B,San Jose,42.46
ee0599e9e60,f9256fd2bfe,21/12/2021,69348528,1,Amazon,15,10,5,1,2020,249.5,84,62,250,0.4,DEBIT,PAID,2236,C,Boston,15.5
ee0fba1419f,d200df9809e,19/12/2021,69348635,1,Betsy,15,10,5,1,2020,217.08,117,213,140,1.05,CREDIT,PAID,1498,B,San Jose,42.08
ee10e7daef2,f1d612a575e,13/12/2021,69348689,1,Amazon,15,10,5,1,2020,317.08,179,35,276,0.46,ONLINE,PAID,6426,D,New York,13.08
ee13e0150a2,ead9c1e087b,6/1/2022,69348793,1,Betsy,15,11,5,1,2020,290.23,271,201,294,0,MEAL_BENEFIT,PAID,1996,B,San Jose,40.23
ee14cbc0e1a,2f0ce00a0b1,24/11/2021,69348879,1,Betsy,15,11,5,1,2020,317.25,152,48,25,0.58,ONLINE,PAID,2627,A,Birmingham,57.25
ee188baef65,53ead8b5fe8,29/12/2021,69348976,1,Amazon,15,11,5,1,2020,190.95,299,285,213,0,MEAL_BENEFIT,PAID,1524,B,San Jose,10.95
ee2470c85c1,f3dd4ea98f1,30/12/2021,69348986,3,Amazon,15,11,5,1,2020,818.2,31,111,136,0,MEAL_BENEFIT,PAID,2240,C,Boston,114.2
ee28367ea26,63341cf89d6,25/12/2021,69349084,1,Betsy,15,11,5,1,2020,290.23,135,114,291,0.37,ONLINE,PAID,1526,B,San Jose,31.23
ee2fe1ef2f7,ca0efbaafaa,3/11/2021,69349086,1,Betsy,15,11,5,1,2020,236.83,157,172,248,1.6,DEBIT,PAID,4497,D,New York,19.83
ee379404d6e,be3dba12816,26/12/2021,69349162,1,Betsy,15,11,5,1,2020,189.82,33,295,212,0.63,ONLINE,PAID,3075,B,San Jose,40.82
ee44f8a531a,a8a3c1ab939,19/8/2021,69349166,1,Amazon,15,11,5,1,2020,259.53,183,259,204,0,MEAL_BENEFIT,PAID,3957,A,Birmingham,48.53
ee4a1e2f82d,361eaf98b99,26/12/2021,69349169,1,Betsy,15,11,5,1,2020,271.51,225,105,103,0.9,ONLINE,PAID,2657,B,San Jose,23.51
ee4e2d5903f,77b37b84242,13/12/2021,69349177,1,Amazon,15,11,5,1,2020,250.72,296,254,238,0.84,ONLINE,PAID,2021,C,Boston,38.72
ee4f17095d3,0f2def0fbb8,19/1/2022,69349237,1,Amazon,15,11,5,1,2020,260.63,236,212,111,0.45,ONLINE,PAID,1641,B,San Jose,41.63
ee5309307c3,71120b9e826,21/1/2022,69349437,1,Betsy,15,12,5,1,2020,220.49,199,21,94,0.36,ONLINE,PAID,2903,D,New York,10.49
ee5cf824415,30d08406909,3/1/2022,69349470,1,Amazon,15,12,5,1,2020,304.25,195,231,292,0.73,ONLINE,PAID,1986,B,San Jose,55.25
ee69a971226,84dc2a05b91,20/1/2022,69349478,1,Amazon,15,12,5,1,2020,292.47,121,155,218,0.49,MONEY,PAID,1045,A,Birmingham,17.47
ee6d48920b7,771057d834b,17/1/2022,69349549,15,Betsy,15,12,5,1,2020,3614.1,65,145,117,1.07,CREDIT,PAID,2696,B,San Jose,236.1
ee72a5d8346,0ddc6cb67b3,17/1/2022,69349583,1,Betsy,15,12,5,1,2020,307.59,246,150,197,0.87,ONLINE,PAID,1421,C,Boston,11.59
ee74c77da1b,e557fd8575d,16/5/2021,69349628,1,Amazon,15,12,5,1,2020,212.64,244,45,18,1.36,ONLINE,PAID,5420,B,San Jose,49.64
ee75079d338,b15fcccb26b,26/4/2021,69349630,1,Betsy,15,12,5,1,2020,317.95,126,11,146,1.05,ONLINE,PAID,2984,D,New York,50.95
ee7832fe16c,7d3263f9d07,20/5/2021,69349715,1,Betsy,15,12,5,1,2020,321.65,26,21,29,0.72,ONLINE,PAID,3642,B,San Jose,58.65
ee7fbc8a08e,c1ba1d6aa39,25/10/2020,69349884,3,Betsy,15,13,5,1,2020,730.15,157,218,167,0.49,ONLINE,PAID,1667,A,Birmingham,95.15
ee84fbae03a,b28b6aa1ce4,14/6/2021,69349896,1,Betsy,15,13,5,1,2020,279.6,160,145,237,5.7,ONLINE,PAID,1603,B,San Jose,44.6
ee881208ae7,ad1566af7de,28/6/2021,69349966,1,Betsy,15,13,5,1,2020,210.34,258,275,62,0.83,PAYMENT_LINK,PAID,4404,C,Boston,17.34
ee8a7bbdb28,e09e043a243,13/6/2021,69349978,1,Amazon,15,13,5,1,2020,207.23,48,64,156,1.62,ONLINE,PAID,3608,B,San Jose,47.23
ee8f8c44970,fa6cf8a74f5,2/5/2021,69350079,1,Betsy,15,14,5,1,2020,345.02,26,133,141,2.25,ONLINE,PAID,3476,D,New York,38.02
ee982797344,126730d9385,20/4/2021,69350168,1,Betsy,15,14,5,1,2020,168.14,43,68,188,2.1,ONLINE,PAID,3744,B,San Jose,11.14
ee9e05a1f49,222bd5e4233,27/5/2021,69350236,1,Amazon,15,14,5,1,2020,322.89,122,32,61,4,ONLINE,PAID,1785,A,Birmingham,48.89
eea5392fc6b,7d536cab7ae,30/3/2021,69350238,1,Betsy,15,14,5,1,2020,223.86,254,116,262,5,ONLINE,PAID,3873,B,San Jose,19.86
eeaa57cdb70,172e8801a57,29/7/2021,69350421,1,Betsy,15,14,5,1,2020,174.48,264,158,171,0.4,ONLINE,PAID,1773,C,Boston,12.48
eeadce2641e,9a36ea06517,30/7/2021,69350520,1,Betsy,15,15,5,1,2020,175.52,222,161,25,2.7,STORE_DIRECT_PAYMENT,PAID,1141,B,San Jose,11.52
eeaf3cadb2c,5681a6cd397,31/7/2021,69350540,1,Betsy,15,15,5,1,2020,292.43,91,140,50,0.25,ONLINE,PAID,2359,D,New York,10.43
eeb5c7f6c37,c59e8cd6633,16/3/2021,69350705,1,Amazon,15,15,5,1,2020,281.09,190,181,274,0,VOUCHER,PAID,1193,B,San Jose,15.09
eeba84e31c7,8ad6f4886fe,27/4/2021,69350806,3,Betsy,15,15,5,1,2020,684.68,121,120,279,2.98,ONLINE,PAID,1238,A,Birmingham,29.68
eec6ababd07,3fc343b6be1,5/7/2021,69350881,1,Betsy,15,15,5,1,2020,308.2,44,43,80,1.18,ONLINE,PAID,5663,B,San Jose,57.2
eec8685db6b,689204ffa73,1/6/2021,69350963,1,Amazon,15,16,5,1,2020,214.87,154,155,103,0.37,ONLINE,PAID,2015,C,Boston,51.87
eec989aee97,e92383f73da,5/3/2021,69351066,1,Amazon,15,16,5,1,2020,315.82,61,176,88,0.8,ONLINE,PAID,3257,B,San Jose,58.82
eed12276418,a43712fad68,11/4/2021,69351189,1,Betsy,15,16,5,1,2020,183.84,281,74,211,0.45,ONLINE,PAID,3537,D,New York,14.84
eed42639acc,c8a264bc4e3,21/3/2021,69351190,1,Amazon,15,16,5,1,2020,269.72,74,294,149,0,VOUCHER,PAID,3103,B,San Jose,23.72
eed58215fe8,acd30ec2d3e,15/7/2021,69351214,1,Amazon,15,17,5,1,2020,316.44,211,296,188,0.39,ONLINE,PAID,1900,A,Birmingham,53.44
eed6c8d4ee1,cfb59e5570a,15/6/2021,69351257,1,Amazon,15,17,5,1,2020,279.67,99,63,240,0,VOUCHER,PAID,3498,B,San Jose,52.67
eede2239765,d3401b23456,27/5/2021,69351265,1,Betsy,15,17,5,1,2020,214.17,296,162,142,0.32,ONLINE,PAID,1838,C,Boston,53.17
eee16ee659e,10c260459a5,3/10/2020,69351277,1,Amazon,15,17,5,1,2020,164.36,81,157,99,0.52,PAYMENT_LINK,PAID,2188,B,San Jose,19.36
eee76d4c55a,f8acb4dcfed,4/10/2020,69351303,1,Betsy,15,17,5,1,2020,270.39,246,37,29,0.94,ONLINE,PAID,1774,D,New York,53.39
eee772ffc98,f0c292a773b,9/4/2021,69351340,1,Amazon,15,17,5,1,2020,286.92,40,181,53,0.45,ONLINE,PAID,1897,B,San Jose,15.92
eee9ec1d48e,d81c8a989c8,27/5/2021,69351346,1,Amazon,15,17,5,1,2020,321.59,42,275,70,0.82,ONLINE,PAID,3359,A,Birmingham,54.59
eefa2c0cc16,4433f7d89ba,12/5/2021,69351381,1,Betsy,15,17,5,1,2020,262.21,171,127,268,0.72,ONLINE,PAID,3702,B,San Jose,51.21
eefa70dca8b,ff235f84a2f,4/7/2021,69351392,1,Betsy,15,17,5,1,2020,266.51,91,217,85,0.62,ONLINE,PAID,2701,C,Boston,16.51
ef03cba5641,a00a4321e48,31/5/2021,69351507,1,Betsy,15,18,5,1,2020,198.42,156,212,161,0.31,ONLINE,PAID,1707,B,San Jose,12.42
ef15835ea33,d61a4344bab,31/5/2021,69351522,1,Amazon,15,18,5,1,2020,319.69,140,243,222,2.28,ONLINE,PAID,1512,D,New York,49.69
ef16b313db6,fe53eead50a,27/5/2021,69351543,1,Betsy,15,18,5,1,2020,228.73,254,99,205,0.93,ONLINE,PAID,3200,B,San Jose,44.73
ef1e4344031,66e7ec0f81f,27/5/2021,69351652,1,Betsy,15,18,5,1,2020,251.17,38,232,109,4.72,ONLINE,PAID,2962,A,Birmingham,22.17
ef1f2d81461,87218540fb6,30/6/2021,69351777,1,Amazon,15,18,5,1,2020,172.08,206,251,179,0,ONLINE,PAID,1434,B,San Jose,10.08
ef2277e3287,a96d2a9fe69,27/5/2021,69351847,1,Betsy,15,18,5,1,2020,256.14,256,129,234,0.39,ONLINE,PAID,1886,C,Boston,24.14
