payment_order_id,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,order_date
69210982,243,31,21,0,MEAL_BENEFIT,PAID,15932,B,San Jose,18/11/2021
69211102,81,145,250,0,MEAL_BENEFIT,PAID,4118,C,Boston,14/11/2021
69211145,39,40,114,0,MEAL_BENEFIT,PAID,5907,B,San Jose,15/11/2021
69211200,67,276,283,0.75,DEBIT_STORE,PAID,5727,D,New York,15/11/2021
69211628,203,38,73,1.64,DEBIT_STORE,PAID,4089,B,San Jose,06/11/2021
69211725,68,117,69,2.04,ONLINE,PAID,4955,A,Birmingham,08/12/2021
69211727,219,210,144,2.81,ONLINE,PAID,5978,B,San Jose,14/01/2022
69211789,194,148,15,0.81,ONLINE,PAID,4671,C,Boston,12/12/2021
69211802,257,247,192,0.52,ONLINE,PAID,5993,B,San Jose,02/12/2021
69211858,23,104,150,0,VOUCHER,PAID,4851,D,New York,19/12/2021
69211928,50,48,61,1.26,ONLINE,PAID,4739,B,San Jose,26/10/2021
69211944,206,198,208,0.54,ONLINE,PAID,4102,A,Birmingham,19/11/2021
69211994,254,210,277,1.72,ONLINE,PAID,4424,B,San Jose,13/11/2021
69211995,166,299,74,12.15,ONLINE,PAID,4249,C,Boston,12/12/2021
69212069,71,197,199,0.43,ONLINE,PAID,5703,B,San Jose,19/12/2021
69212222,154,241,143,2.27,ONLINE,PAID,5461,D,New York,21/12/2021
69212266,17,104,189,0,VOUCHER,PAID,4633,B,San Jose,12/12/2021
69212309,27,150,213,2.4,STORE_DIRECT_PAYMENT,PAID,5717,A,Birmingham,23/11/2021
69212546,232,108,80,1.04,STORE_DIRECT_PAYMENT,PAID,4907,B,San Jose,24/11/2021
69212712,122,251,266,2.32,STORE_DIRECT_PAYMENT,PAID,5041,C,Boston,12/12/2021
69212802,259,44,83,12.96,STORE_DIRECT_PAYMENT,PAID,4100,B,San Jose,04/12/2021
69213004,146,117,288,1.2,ONLINE,PAID,5189,D,New York,30/11/2021
69213060,244,184,54,3.65,ONLINE,PAID,5923,B,San Jose,09/12/2021
69213170,19,172,183,2.77,ONLINE,PAID,4653,A,Birmingham,12/12/2021
69213339,162,89,99,0.78,ONLINE,PAID,4069,B,San Jose,25/12/2021
69213454,62,192,282,0.57,ONLINE,PAID,4809,C,Boston,16/11/2021
69213608,224,71,158,0,MEAL_BENEFIT,PAID,4679,B,San Jose,17/12/2021
69213682,218,225,159,0.26,ONLINE,PAID,5194,D,New York,13/11/2021
69213762,266,24,292,2.24,DEBIT,PAID,5435,B,San Jose,14/11/2021
69213828,191,23,206,0.55,ONLINE,PAID,5487,A,Birmingham,09/12/2021
69214087,180,155,82,0.39,ONLINE,PAID,4382,B,San Jose,06/11/2021
69214181,113,94,13,4.48,ONLINE,PAID,4780,C,Boston,06/12/2021
69214273,297,55,54,1.09,ONLINE,PAID,4741,B,San Jose,05/11/2021
69214325,17,108,37,0.79,ONLINE,PAID,4068,D,New York,12/12/2021
69214338,50,31,188,2.06,ONLINE,PAID,5657,B,San Jose,26/12/2021
69214339,89,137,263,0.1,ONLINE,PAID,5119,A,Birmingham,23/12/2021
69214407,66,276,105,0,VOUCHER,PAID,5263,B,San Jose,09/11/2021
69214499,253,55,256,0.39,ONLINE,PAID,4270,C,Boston,06/01/2022
69214555,170,240,27,0.51,ONLINE,PAID,14870,B,San Jose,07/01/2022
69214556,56,154,154,0.4,DEBIT,PAID,4769,D,New York,10/12/2021
69214648,156,150,62,0.54,ONLINE,PAID,5095,B,San Jose,11/12/2021
69214681,164,163,81,0,MEAL_BENEFIT,PAID,4740,A,Birmingham,12/12/2021
69214682,96,123,43,0,VOUCHER,PAID,5724,B,San Jose,22/12/2021
69214683,27,275,87,0.51,ONLINE,PAID,5439,C,Boston,28/11/2021
69214717,240,13,292,1.14,ONLINE,PAID,5823,B,San Jose,13/12/2021
69214748,11,104,36,5,ONLINE,PAID,5750,D,New York,03/01/2022
69214789,86,31,77,0.53,ONLINE,PAID,5781,B,San Jose,04/01/2022
69214802,153,159,35,0.24,ONLINE,PAID,5016,A,Birmingham,05/01/2022
69214806,116,12,169,2.46,DEBIT_STORE,PAID,4454,B,San Jose,16/11/2021
69214833,236,58,159,0.77,ONLINE,PAID,4682,C,Boston,17/11/2021
69214855,261,270,83,0,VOUCHER,PAID,5852,B,San Jose,17/12/2021
69214891,248,97,178,0.3,ONLINE,PAID,10550,D,New York,17/12/2021
69215063,258,180,166,0.85,ONLINE,PAID,4782,B,San Jose,19/11/2021
69215176,172,160,44,0,VOUCHER,PAID,4912,A,Birmingham,20/12/2021
69215203,116,109,120,0.57,DEBIT,PAID,4255,B,San Jose,22/12/2021
69215228,109,87,169,0.83,ONLINE,PAID,5328,C,Boston,15/12/2021
69215525,201,270,55,0,VOUCHER,PAID,4750,B,San Jose,16/12/2021
69215673,267,181,36,0.91,ONLINE,PAID,5916,D,New York,15/12/2021
69215751,110,221,33,4.1,ONLINE,PAID,10098,B,San Jose,20/12/2021
69215943,258,180,191,0.41,ONLINE,PAID,4411,A,Birmingham,28/11/2021
69216060,162,290,38,0.51,ONLINE,PAID,5608,B,San Jose,13/01/2022
69216139,134,181,195,1.56,ONLINE,PAID,10846,C,Boston,18/12/2021
69216236,148,35,224,0.91,ONLINE,PAID,8060,B,San Jose,13/12/2021
69216237,27,81,240,0.94,ONLINE,PAID,5224,D,New York,15/12/2021
69216282,176,153,183,0.71,ONLINE,PAID,9901,B,San Jose,09/12/2021
69216308,256,19,235,0.54,ONLINE,PAID,4102,A,Birmingham,28/11/2021
69216496,200,149,298,2.69,ONLINE,PAID,5539,B,San Jose,31/12/2021
69216697,289,93,133,0,VOUCHER,PAID,4645,C,Boston,30/11/2021
69216704,286,69,33,1.53,ONLINE,PAID,5459,B,San Jose,06/11/2021
69216758,109,293,145,0.57,ONLINE,PAID,4420,D,New York,23/12/2021
69216793,51,189,48,1.29,ONLINE,PAID,4312,B,San Jose,24/12/2021
69217035,207,268,83,0.46,DEBIT,PAID,4703,A,Birmingham,25/12/2021
69217114,139,18,17,0.7,ONLINE,PAID,10145,B,San Jose,19/11/2021
69217188,107,122,217,3.55,ONLINE,PAID,4918,C,Boston,29/08/2021
69217245,35,200,101,1.21,ONLINE,PAID,4267,B,San Jose,23/12/2021
69217363,140,240,180,6.27,ONLINE,PAID,4183,D,New York,22/12/2021
69217477,41,175,204,4.6,ONLINE,PAID,5204,B,San Jose,20/12/2021
69217588,198,189,148,0.64,ONLINE,PAID,4863,A,Birmingham,16/11/2021
69217671,252,286,235,0.93,DEBIT,PAID,5761,B,San Jose,09/01/2022
69218272,258,300,43,4.82,ONLINE,PAID,5778,C,Boston,08/01/2022
69218307,270,27,289,0.83,ONLINE,PAID,4647,B,San Jose,01/12/2021
69218386,130,230,66,0.31,ONLINE,PAID,5492,D,New York,24/12/2021
69218467,241,111,47,0,VOUCHER,PAID,4562,B,San Jose,18/11/2021
69218469,259,293,222,1.04,ONLINE,PAID,4764,A,Birmingham,23/11/2021
69218675,139,145,107,0.34,ONLINE,PAID,4972,B,San Jose,25/11/2021
69218712,35,259,201,0.36,ONLINE,PAID,4387,C,Boston,17/12/2021
69218721,185,57,27,1.25,ONLINE,PAID,5911,B,San Jose,02/11/2021
69218742,98,255,166,4.2,STORE_DIRECT_PAYMENT,PAID,4155,D,New York,27/07/2021
69218771,30,287,56,0.33,ONLINE,PAID,4120,B,San Jose,28/07/2021
69218782,260,219,235,0.76,ONLINE,PAID,5703,A,Birmingham,29/07/2021
69219027,168,94,264,0.2,VOUCHER_STORE,PAID,4133,B,San Jose,30/07/2021
69219040,172,96,20,2.38,DEBIT,PAID,9611,C,Boston,23/12/2021
69219041,219,59,66,0.35,ONLINE,PAID,4930,B,San Jose,22/06/2021
69219111,160,150,230,0.97,DEBIT,PAID,10537,D,New York,08/02/2022
69219164,220,151,240,2.23,DEBIT,PAID,4133,B,San Jose,20/12/2021
69219173,130,208,121,0.61,ONLINE,PAID,5840,A,Birmingham,28/11/2021
69219246,201,258,61,0.78,ONLINE,PAID,5068,B,San Jose,18/11/2021
69219383,85,153,230,0,VOUCHER,PAID,5284,C,Boston,13/12/2021
69219402,279,155,124,0.25,ONLINE,PAID,4506,B,San Jose,09/12/2021
69219461,116,106,145,0,VOUCHER,PAID,5149,D,New York,15/12/2021
69219466,80,128,266,0.83,ONLINE,PAID,4658,B,San Jose,16/12/2021
69219475,138,86,263,2.57,ONLINE,PAID,4631,A,Birmingham,20/01/2022
69219532,200,140,249,1.34,CREDIT,PAID,5851,B,San Jose,21/12/2021
69219612,63,172,293,0.5,ONLINE,PAID,5375,C,Boston,20/12/2021
69219712,195,277,67,1.98,ONLINE,PAID,5727,B,San Jose,26/12/2021
69219818,142,45,234,0.26,ONLINE,PAID,4272,D,New York,23/12/2021
69219847,90,68,277,0,VOUCHER,PAID,5920,B,San Jose,04/11/2021
69219848,135,274,89,2.2,STORE_DIRECT_PAYMENT,PAID,4172,A,Birmingham,30/12/2021
69219932,77,217,51,3.08,ONLINE,PAID,5861,B,San Jose,26/12/2021
69219993,127,265,70,1.21,CREDIT,PAID,5941,C,Boston,04/12/2021
69220008,155,70,206,5.31,ONLINE,PAID,5144,B,San Jose,16/11/2021
69220009,16,265,72,0,MEAL_BENEFIT,PAID,4746,D,New York,20/10/2021
69220012,140,40,230,0.58,ONLINE,PAID,4754,B,San Jose,04/11/2021
69220038,225,142,180,0.57,ONLINE,PAID,5502,A,Birmingham,23/12/2021
69220052,128,246,53,1.3,ONLINE,PAID,4690,B,San Jose,03/11/2021
69220177,188,52,39,5.06,ONLINE,PAID,4982,C,Boston,24/08/2021
69220180,88,25,34,1.03,VOUCHER_DC,PAID,5247,B,San Jose,12/08/2021
69220259,144,94,83,2.61,ONLINE,PAID,1157,D,New York,07/08/2005
69220431,40,162,92,0.09,MONEY,PAID,1826,B,San Jose,06/09/2021
69220441,102,38,146,1.57,DEBIT,PAID,2831,A,Birmingham,17/07/2021
69220711,24,266,174,0.65,ONLINE,PAID,1223,B,San Jose,30/12/2021
69220802,272,30,286,0.37,DEBIT,PAID,1606,C,Boston,30/12/2021
69220803,211,201,296,1.16,DEBIT,PAID,1662,B,San Jose,21/12/2021
69220876,225,176,222,1.02,ONLINE,PAID,1451,D,New York,19/12/2021
69220961,237,124,191,25.04,ONLINE,PAID,1141,B,San Jose,13/12/2021
69220964,72,297,90,3.53,ONLINE,PAID,1311,A,Birmingham,06/01/2022
69221048,293,203,282,0.34,ONLINE,PAID,1904,B,San Jose,24/11/2021
69221069,41,199,261,1.56,ONLINE,PAID,2702,C,Boston,29/12/2021
69221246,286,82,135,0.7,ONLINE,PAID,1003,B,San Jose,30/12/2021
69221344,213,159,46,0.63,CREDIT_STORE,PAID,1243,D,New York,25/12/2021
69221411,29,28,124,0.3,ONLINE,PAID,1899,B,San Jose,03/11/2021
69221908,263,59,173,0.75,ONLINE,PAID,4264,A,Birmingham,26/12/2021
69221910,77,105,133,1.2,ONLINE,PAID,5221,B,San Jose,19/08/2021
69222010,245,199,18,1.38,ONLINE,PAID,5613,C,Boston,26/12/2021
69222255,78,178,131,0.36,ONLINE,PAID,4705,B,San Jose,13/12/2021
69222298,243,232,183,0,VOUCHER,PAID,5896,D,New York,19/01/2022
69222371,239,141,14,1.67,ONLINE,PAID,5462,B,San Jose,21/01/2022
69222475,279,137,54,0.07,ONLINE,PAID,4176,A,Birmingham,03/01/2022
69222488,40,252,16,0,VOUCHER,PAID,9371,B,San Jose,20/01/2022
69222491,101,226,246,2.01,DEBIT,PAID,4994,C,Boston,17/01/2022
69222657,280,233,126,4.84,ONLINE,PAID,5861,B,San Jose,17/01/2022
69222719,121,243,109,2.8,ONLINE,PAID,5406,D,New York,25/12/2021
69222808,167,119,56,0.28,ONLINE,PAID,4880,B,San Jose,11/01/2022
69222963,41,45,60,0.98,ONLINE,PAID,4720,A,Birmingham,27/12/2021
69223024,270,299,38,0.7,ONLINE,PAID,11029,B,San Jose,05/01/2022
69223118,22,15,138,0.84,ONLINE,PAID,15972,C,Boston,21/12/2021
69223123,68,198,66,0.91,ONLINE,PAID,4723,B,San Jose,22/12/2021
69223493,95,43,88,3.14,ONLINE,PAID,4956,D,New York,30/12/2021
69223721,144,282,52,0.43,ONLINE,PAID,9671,B,San Jose,10/12/2021
69223724,23,210,250,0,VOUCHER,PAID,5427,A,Birmingham,28/12/2021
69223750,144,217,212,4.26,ONLINE,PAID,5222,B,San Jose,08/01/2022
69223794,263,112,238,0,VOUCHER,PAID,4102,C,Boston,01/12/2021
69223859,54,14,118,1.24,ONLINE,PAID,5050,B,San Jose,28/12/2021
69223919,211,67,147,0.48,ONLINE,PAID,10290,D,New York,18/12/2021
69223926,42,182,137,1.82,CREDIT,PAID,5696,B,San Jose,23/11/2021
69224355,219,78,19,2.21,ONLINE,PAID,4459,A,Birmingham,29/12/2021
69224776,62,237,69,0,MEAL_BENEFIT,PAID,1654,B,San Jose,21/12/2021
69224903,132,119,135,1.23,ONLINE,PAID,1104,C,Boston,24/11/2021
69225131,31,41,27,0.78,DEBIT,PAID,1539,B,San Jose,30/12/2021
69225342,278,12,59,4.04,ONLINE,PAID,1548,D,New York,08/01/2022
69225479,143,278,108,0.22,ONLINE,PAID,1327,B,San Jose,23/12/2021
69225714,299,43,172,0.21,ONLINE,PAID,1244,A,Birmingham,23/01/2022
69225715,13,22,163,0,VOUCHER,PAID,1754,B,San Jose,21/01/2022
69225977,11,279,42,0.54,ONLINE,PAID,1694,C,Boston,02/01/2022
69226090,24,245,222,6.83,ONLINE,PAID,1791,B,San Jose,09/12/2021
69226196,275,225,175,0.39,ONLINE,PAID,1298,D,New York,08/12/2021
69226370,262,224,231,2.5,ONLINE,PAID,1930,B,San Jose,18/11/2021
69226403,22,230,127,0.6,ONLINE,PAID,1581,A,Birmingham,11/12/2021
69226544,151,117,76,4.23,ONLINE,PAID,1629,B,San Jose,01/01/2022
69226553,160,248,213,4.14,ONLINE,PAID,1962,C,Boston,16/11/2021
69226765,27,54,203,5.16,ONLINE,PAID,1238,B,San Jose,09/01/2022
69226806,275,58,48,2.24,DEBIT,PAID,1261,D,New York,24/11/2021
69226829,275,230,135,1.18,DEBIT,PAID,2538,B,San Jose,15/11/2021
69226831,59,271,185,2.46,DEBIT,PAID,1092,A,Birmingham,12/01/2022
69226929,143,64,192,0.62,ONLINE,PAID,2986,B,San Jose,23/11/2021
69227029,292,63,173,0.34,ONLINE,PAID,1829,C,Boston,02/12/2021
69227079,139,273,55,0.87,ONLINE,PAID,1169,B,San Jose,07/01/2022
69227143,153,177,235,0,VOUCHER,PAID,1850,D,New York,12/01/2022
69227370,68,63,52,4.73,ONLINE,PAID,2393,B,San Jose,12/01/2022
69227597,48,71,158,0.44,ONLINE,PAID,1097,A,Birmingham,24/11/2021
69227657,165,64,300,0.4,ONLINE,PAID,1038,B,San Jose,18/10/2021
69227704,199,278,14,1.99,ONLINE,PAID,1904,C,Boston,01/02/2022
69227760,154,121,72,4.29,ONLINE,PAID,1139,B,San Jose,12/01/2022
69227761,116,113,110,1.77,ONLINE,PAID,1683,D,New York,02/02/2022
69227815,227,81,195,0.62,ONLINE,PAID,1716,B,San Jose,05/12/2021
69227834,280,266,133,0.62,ONLINE,PAID,1367,A,Birmingham,10/12/2021
69227904,53,293,187,0.38,ONLINE,PAID,1817,B,San Jose,26/01/2022
69227922,173,209,104,5.11,ONLINE,PAID,1246,C,Boston,04/01/2022
69227950,233,161,143,1.61,ONLINE,PAID,1660,B,San Jose,08/01/2022
69227955,141,200,81,4.77,ONLINE,PAID,1028,D,New York,26/12/2021
69227956,230,75,90,0.78,ONLINE,PAID,1364,B,San Jose,13/12/2021
69228036,205,228,108,0.6,ONLINE,PAID,1442,A,Birmingham,20/11/2021
69228039,196,225,197,2.52,ONLINE,PAID,1737,B,San Jose,13/01/2022
69228084,39,93,98,0.61,ONLINE,PAID,1791,C,Boston,15/12/2021
69228199,65,294,272,4.37,ONLINE,PAID,1051,B,San Jose,21/12/2021
69228228,53,250,20,1.9,ONLINE,PAID,1691,D,New York,22/12/2021
69228356,85,12,223,0,VOUCHER,PAID,1974,B,San Jose,14/01/2022
69228413,51,135,220,4.23,ONLINE,PAID,1320,A,Birmingham,10/01/2022
69228431,268,195,276,1.26,ONLINE,PAID,3010,B,San Jose,29/01/2022
69228554,87,209,297,1.76,ONLINE,PAID,1803,C,Boston,02/02/2022
69228606,251,36,173,0.25,DEBIT,PAID,1824,B,San Jose,05/11/2021
69228607,280,135,27,2.09,ONLINE,PAID,3229,D,New York,30/01/2022
69228631,248,192,220,1.77,ONLINE,PAID,1347,B,San Jose,05/01/2022
69228738,10,70,143,1.85,ONLINE,PAID,1436,A,Birmingham,21/12/2021
69228942,167,259,66,0,VOUCHER,PAID,1650,B,San Jose,19/01/2022
69228950,163,262,126,1.02,DEBIT,PAID,1160,C,Boston,18/01/2022
69229010,141,159,35,0.51,ONLINE,PAID,1033,B,San Jose,16/01/2022
69229015,219,150,293,3.21,ONLINE,PAID,1924,D,New York,20/01/2022
69229173,189,52,121,0.49,ONLINE,PAID,1562,B,San Jose,10/01/2022
69229349,78,160,164,0,VOUCHER,PAID,1123,A,Birmingham,14/01/2022
69229390,51,149,289,0.97,DEBIT,PAID,1379,B,San Jose,21/12/2021
69229434,266,248,264,0.71,ONLINE,PAID,1747,C,Boston,23/12/2021
69229511,112,165,255,4.47,ONLINE,PAID,1220,B,San Jose,21/12/2021
69229512,154,129,124,0.65,ONLINE,PAID,1178,D,New York,13/02/2022
69229534,169,203,146,0.72,ONLINE,PAID,1353,B,San Jose,14/01/2022
69229554,108,142,144,0,VOUCHER,PAID,1071,A,Birmingham,02/01/2022
69229556,281,95,73,1.56,ONLINE,PAID,1263,B,San Jose,03/01/2022
69229559,20,285,175,2.48,ONLINE,PAID,6972,C,Boston,20/01/2022
69229560,120,223,48,0.92,ONLINE,PAID,4351,B,San Jose,29/01/2022
69229601,282,198,221,0,VOUCHER,PAID,4233,D,New York,18/12/2021
69229635,260,153,163,1.42,ONLINE,PAID,4112,B,San Jose,01/12/2021
69229638,43,250,37,1.15,ONLINE,PAID,5295,A,Birmingham,05/01/2022
69229765,297,147,237,2.18,CREDIT,PAID,10605,B,San Jose,18/01/2022
69229815,253,63,11,0.52,ONLINE,PAID,4066,C,Boston,18/10/2021
69229827,144,139,25,0.55,ONLINE,PAID,4246,B,San Jose,23/11/2021
69229886,162,116,121,1.67,ONLINE,PAID,5545,D,New York,14/01/2022
69229931,295,288,170,5.54,ONLINE,PAID,5273,B,San Jose,19/11/2021
69229932,136,31,91,2.34,ONLINE,PAID,4641,A,Birmingham,31/01/2022
69229965,169,195,243,0.43,ONLINE,PAID,5696,B,San Jose,29/01/2022
69229975,107,68,253,0,VOUCHER,PAID,4966,C,Boston,21/01/2022
69229995,256,25,265,3.05,ONLINE,PAID,4926,B,San Jose,07/12/2021
69230003,288,245,26,0.64,ONLINE,PAID,4425,D,New York,18/01/2022
69230102,170,147,184,1.28,ONLINE,PAID,4549,B,San Jose,21/01/2022
69230103,272,116,107,0,VOUCHER,PAID,9768,A,Birmingham,15/01/2022
69230135,246,136,52,0.25,ONLINE,PAID,5033,B,San Jose,16/01/2022
69230185,254,48,253,0,VOUCHER,PAID,5084,C,Boston,15/12/2021
69230262,182,295,28,1.3,ONLINE,PAID,4301,B,San Jose,01/02/2022
69230298,184,78,111,0,VOUCHER,PAID,4072,D,New York,15/01/2022
69230438,183,40,127,0,MEAL_BENEFIT,PAID,5553,B,San Jose,04/12/2021
69230460,230,195,145,2.27,ONLINE,PAID,4577,A,Birmingham,19/01/2022
69230510,38,190,269,2.9,ONLINE,PAID,4750,B,San Jose,16/01/2022
69230559,31,205,175,1.07,DEBIT,PAID,5548,C,Boston,19/01/2022
69230625,136,246,290,0.83,DEBIT,PAID,5908,B,San Jose,11/02/2022
69230854,300,200,108,2.75,ONLINE,PAID,4443,D,New York,12/01/2022
69230870,268,72,211,1.99,ONLINE,PAID,10390,B,San Jose,02/02/2022
69230900,226,253,173,0.76,ONLINE,PAID,4126,A,Birmingham,11/12/2021
69230993,137,157,54,0,VOUCHER,PAID,5585,B,San Jose,12/01/2022
69231121,27,260,99,1.51,ONLINE,PAID,5602,C,Boston,07/11/2021
69231130,203,132,286,0,VOUCHER,PAID,4388,B,San Jose,20/01/2022
69231184,280,180,174,2.77,ONLINE,PAID,4887,D,New York,18/01/2022
69231232,13,59,232,3.69,ONLINE,PAID,4559,B,San Jose,20/12/2021
69231343,129,204,282,4.1,ONLINE,PAID,4184,A,Birmingham,20/01/2022
69231554,133,45,192,2.34,ONLINE,PAID,4613,B,San Jose,26/01/2022
69231555,163,199,53,0.61,ONLINE,PAID,5859,C,Boston,21/01/2022
69231692,133,85,256,2.47,ONLINE,PAID,5584,B,San Jose,23/01/2022
69232040,217,49,151,6.52,ONLINE,PAID,4180,D,New York,16/01/2022
69232078,90,17,171,2.26,ONLINE,PAID,5350,B,San Jose,04/02/2022
69232139,39,39,155,1.98,ONLINE,PAID,4946,A,Birmingham,16/01/2022
69232142,110,251,217,0.51,ONLINE,PAID,5832,B,San Jose,16/01/2022
69232216,176,86,150,0.36,ONLINE,PAID,4269,C,Boston,27/01/2022
69232309,248,122,84,0,VOUCHER,PAID,5497,B,San Jose,12/01/2022
69232352,79,299,94,15,STORE_DIRECT_PAYMENT,PAID,4661,D,New York,20/12/2021
69232464,278,68,24,1.59,ONLINE,PAID,21565,B,San Jose,10/01/2022
69232579,155,213,139,0.7,DEBIT,PAID,5291,A,Birmingham,04/01/2022
69232645,66,27,186,15,STORE_DIRECT_PAYMENT,PAID,5697,B,San Jose,20/01/2022
69232651,78,171,224,1.64,ONLINE,PAID,5493,C,Boston,06/01/2022
69232659,91,179,157,0.73,ONLINE,PAID,4890,B,San Jose,15/01/2022
69232671,265,275,191,0,VOUCHER,PAID,4921,D,New York,12/01/2022
69232706,287,233,121,1.35,ONLINE,PAID,4196,B,San Jose,18/01/2022
69232726,121,122,268,1.3,ONLINE,PAID,4750,A,Birmingham,19/01/2022
69232739,275,259,26,0.55,ONLINE,PAID,15449,B,San Jose,20/01/2022
69232746,88,286,105,3.29,ONLINE,PAID,4494,C,Boston,21/01/2022
69232798,83,83,270,0.51,ONLINE,PAID,15271,B,San Jose,25/01/2022
69232881,136,13,197,1.41,ONLINE,PAID,5008,D,New York,09/01/2022
69232885,185,226,227,1.21,ONLINE,PAID,4010,B,San Jose,22/01/2022
69232944,264,110,286,0.73,ONLINE,PAID,5807,A,Birmingham,23/01/2022
69233040,119,184,277,2.88,ONLINE,PAID,4671,B,San Jose,29/01/2022
69233126,163,170,24,3.68,ONLINE,PAID,4620,C,Boston,04/12/2021
69233194,212,298,120,0.79,ONLINE,PAID,9668,B,San Jose,15/01/2022
69233199,33,194,73,7.76,ONLINE,PAID,4151,D,New York,30/01/2022
69233212,179,81,270,0.87,ONLINE,PAID,5720,B,San Jose,31/01/2022
69233272,291,240,173,0,VOUCHER,PAID,4968,A,Birmingham,29/01/2022
69233321,231,274,28,5.05,ONLINE,PAID,19467,B,San Jose,15/01/2022
69233524,118,50,125,1.69,ONLINE,PAID,4026,C,Boston,29/12/2021
69233565,255,135,230,3.94,ONLINE,PAID,4966,B,San Jose,16/01/2022
69233567,276,265,70,2.42,ONLINE,PAID,4556,D,New York,15/01/2022
69233713,221,119,258,0.27,ONLINE,PAID,5279,B,San Jose,15/01/2022
69233724,146,30,209,0.45,ONLINE,PAID,4488,A,Birmingham,27/01/2022
69233748,207,250,295,6.69,ONLINE,PAID,4750,B,San Jose,16/01/2022
69233752,280,172,37,2.68,ONLINE,PAID,4688,C,Boston,16/01/2022
69233757,11,289,73,0,VOUCHER,PAID,5078,B,San Jose,20/01/2022
69233775,172,282,93,0.31,ONLINE,PAID,4119,D,New York,08/01/2022
69234016,182,194,244,0.53,ONLINE,PAID,11087,B,San Jose,16/01/2022
69234049,35,291,42,3.94,ONLINE,PAID,4785,A,Birmingham,16/01/2022
69234050,289,157,116,3.25,ONLINE,PAID,9582,B,San Jose,15/01/2022
69234111,89,298,53,1.05,ONLINE,PAID,5815,C,Boston,12/01/2022
69234168,190,93,183,0.39,CREDIT,PAID,4039,B,San Jose,16/01/2022
69234188,84,37,256,1.2,ONLINE,PAID,4640,D,New York,16/01/2022
69234430,181,246,247,0,VOUCHER,PAID,5331,B,San Jose,13/01/2022
69234552,113,289,274,1.5,ONLINE,PAID,4239,A,Birmingham,12/12/2021
69234654,164,291,166,0.8,ONLINE,PAID,4282,B,San Jose,15/01/2022
69234674,19,54,236,2.03,ONLINE,PAID,4760,C,Boston,08/02/2022
69234733,112,58,103,0.81,DEBIT,PAID,5068,B,San Jose,16/01/2022
69234909,253,168,15,0,VOUCHER,PAID,5140,D,New York,18/12/2021
69235085,16,145,228,1.29,ONLINE,PAID,4248,B,San Jose,23/01/2022
69235166,246,204,281,0,VOUCHER,PAID,4581,A,Birmingham,29/01/2022
69235222,191,117,83,0.86,ONLINE,PAID,5593,B,San Jose,11/01/2022
69235295,125,72,159,0,MEAL_BENEFIT,PAID,4309,C,Boston,19/12/2021
69235301,288,86,95,4.82,ONLINE,PAID,5744,B,San Jose,29/01/2022
69235336,31,267,232,0.86,ONLINE,PAID,4356,D,New York,06/02/2022
69235457,220,60,223,0.75,ONLINE,PAID,4107,B,San Jose,13/01/2022
69235519,215,124,82,2.01,DEBIT,PAID,8791,A,Birmingham,13/01/2022
69235614,149,275,123,0.78,DEBIT,PAID,5333,B,San Jose,29/01/2022
69235616,71,25,15,5.66,ONLINE,PAID,5547,C,Boston,06/02/2022
69235677,101,299,20,2.47,ONLINE,PAID,4030,B,San Jose,29/01/2022
69235740,188,294,185,1.12,ONLINE,PAID,5064,D,New York,18/01/2022
69235851,271,280,292,0.9,ONLINE,PAID,5341,B,San Jose,23/01/2022
69235987,294,72,167,3.92,ONLINE,PAID,5096,A,Birmingham,13/01/2022
69236273,276,122,162,5.44,ONLINE,PAID,4589,B,San Jose,08/02/2022
69236312,16,49,283,0,MEAL_BENEFIT,PAID,10273,C,Boston,20/01/2022
69236342,111,20,204,3.49,ONLINE,PAID,4409,B,San Jose,21/12/2021
69236343,281,204,91,2.8,ONLINE,PAID,5709,D,New York,12/01/2022
69236404,151,299,75,0.33,ONLINE,PAID,5812,B,San Jose,22/01/2022
69236426,294,123,137,0,VOUCHER,PAID,5040,A,Birmingham,24/01/2022
69236604,281,261,137,1.5,ONLINE,PAID,5113,B,San Jose,11/02/2022
69236644,138,134,191,7.48,ONLINE,PAID,4747,C,Boston,25/01/2022
69236782,96,96,89,1.77,ONLINE,PAID,5533,B,San Jose,02/02/2022
69236934,143,228,244,0.34,ONLINE,PAID,5095,D,New York,20/01/2022
69236989,272,102,275,1.44,ONLINE,PAID,5049,B,San Jose,25/01/2022
69237010,138,199,108,0,VOUCHER,PAID,5614,A,Birmingham,06/01/2022
69237078,14,167,12,2.48,ONLINE,PAID,4157,B,San Jose,21/12/2021
69237090,61,253,270,3.69,ONLINE,PAID,4573,C,Boston,12/01/2022
69237097,103,94,195,0.61,ONLINE,PAID,5509,B,San Jose,23/01/2022
69237212,264,136,232,0.55,ONLINE,PAID,4834,D,New York,23/01/2022
69237566,37,295,59,0.65,ONLINE,PAID,4910,B,San Jose,06/12/2021
69237584,85,141,23,0,ONLINE,PAID,4581,A,Birmingham,30/01/2022
69237660,234,131,233,3.82,ONLINE,PAID,13819,B,San Jose,25/01/2022
69237855,201,296,244,3.16,ONLINE,PAID,5718,C,Boston,24/01/2022
69237929,205,234,30,6.04,ONLINE,PAID,4531,B,San Jose,14/01/2022
69237938,245,269,196,1.14,ONLINE,PAID,4064,D,New York,23/12/2021
